client_id,satisfaction,date_enquete
10632,6.0,2026-06-15
43094,8.0,2026-06-15
27918,7.0,2026-06-15
15872,10.0,2026-06-15
28965,7.0,2026-06-15
63674,9.0,2026-06-15
8909,5.0,2026-06-15
76567,8.0,2026-06-15
49596,8.0,2026-06-15
19614,9.0,2026-06-15
411,6.0,2026-06-15
65323,8.0,2026-06-15
42456,9.0,2026-06-15
55597,8.0,2026-06-15
30919,9.0,2026-06-15
11921,6.0,2026-06-15
27846,7.0,2026-06-15
17247,7.0,2026-06-15
29800,6.0,2026-06-15
2054,10.0,2026-06-15
1923,9.0,2026-06-15
52118,8.0,2026-06-15
17693,9.0,2026-06-15
19726,8.0,2026-06-15
61854,7.0,2026-06-15
61588,7.0,2026-06-15
65573,9.0,2026-06-15
17458,8.0,2026-06-15
25194,7.0,2026-06-15
47593,9.0,2026-06-15
79572,7.0,2026-06-15
63698,8.0,2026-06-15
28284,9.0,2026-06-15
33723,9.0,2026-06-15
71904,9.0,2026-06-15
22489,8.0,2026-06-15
22159,7.0,2026-06-15
32185,9.0,2026-06-15
37,9.0,2026-06-15
2654,6.0,2026-06-15
25612,8.0,2026-06-15
43301,10.0,2026-06-15
46115,6.0,2026-06-15
74947,5.0,2026-06-15
13971,7.0,2026-06-15
20584,8.0,2026-06-15
74663,6.0,2026-06-15
50148,7.0,2026-06-15
26097,9.0,2026-06-15
2409,8.0,2026-06-15
30389,7.0,2026-06-15
8946,6.0,2026-06-15
67772,8.0,2026-06-15
66331,5.0,2026-06-15
13656,7.0,2026-06-15
41198,7.0,2026-06-15
12868,6.0,2026-06-15
12086,8.0,2026-06-15
69937,10.0,2026-06-15
68950,8.0,2026-06-15
58519,10.0,2026-06-15
7548,8.0,2026-06-15
11006,8.0,2026-06-15
73783,6.0,2026-06-15
64027,7.0,2026-06-15
66774,7.0,2026-06-15
27529,7.0,2026-06-15
7543,9.0,2026-06-15
40674,7.0,2026-06-15
6716,8.0,2026-06-15
13391,8.0,2026-06-15
24481,6.0,2026-06-15
38980,5.0,2026-06-15
74788,6.0,2026-06-15
40320,8.0,2026-06-15
15946,9.0,2026-06-15
22952,7.0,2026-06-15
51438,8.0,2026-06-15
33149,10.0,2026-06-15
72636,7.0,2026-06-15
32464,6.0,2026-06-15
37786,7.0,2026-06-15
45694,9.0,2026-06-15
55730,9.0,2026-06-15
72906,8.0,2026-06-15
12180,10.0,2026-06-15
74302,8.0,2026-06-15
18589,10.0,2026-06-15
16189,8.0,2026-06-15
50327,8.0,2026-06-15
70118,5.0,2026-06-15
20275,8.0,2026-06-15
70579,6.0,2026-06-15
65131,9.0,2026-06-15
13589,6.0,2026-06-15
28431,6.0,2026-06-15
277,8.0,2026-06-15
61582,10.0,2026-06-15
14679,5.0,2026-06-15
16777,8.0,2026-06-15
49404,8.0,2026-06-15
54099,7.0,2026-06-15
19180,8.0,2026-06-15
3752,7.0,2026-06-15
62966,10.0,2026-06-15
72209,9.0,2026-06-15
66484,10.0,2026-06-15
20411,7.0,2026-06-15
59010,7.0,2026-06-15
60866,8.0,2026-06-15
66449,5.0,2026-06-15
52488,8.0,2026-06-15
17256,5.0,2026-06-15
73222,8.0,2026-06-15
39983,8.0,2026-06-15
31519,5.0,2026-06-15
63211,7.0,2026-06-15
51778,9.0,2026-06-15
44798,6.0,2026-06-15
17165,7.0,2026-06-15
24180,8.0,2026-06-15
33722,8.0,2026-06-15
18290,8.0,2026-06-15
73017,7.0,2026-06-15
72784,8.0,2026-06-15
24535,4.0,2026-06-15
7605,10.0,2026-06-15
25832,6.0,2026-06-15
22989,6.0,2026-06-15
15647,8.0,2026-06-15
39686,6.0,2026-06-15
39707,10.0,2026-06-15
62844,7.0,2026-06-15
20466,8.0,2026-06-15
6583,6.0,2026-06-15
73474,9.0,2026-06-15
44364,8.0,2026-06-15
44751,8.0,2026-06-15
25466,7.0,2026-06-15
35283,9.0,2026-06-15
26240,7.0,2026-06-15
71831,8.0,2026-06-15
1036,8.0,2026-06-15
24963,5.0,2026-06-15
20758,6.0,2026-06-15
40542,8.0,2026-06-15
78358,7.0,2026-06-15
73887,6.0,2026-06-15
70177,9.0,2026-06-15
9367,7.0,2026-06-15
18957,6.0,2026-06-15
18398,10.0,2026-06-15
47254,9.0,2026-06-15
10703,4.0,2026-06-15
74253,7.0,2026-06-15
70401,7.0,2026-06-15
58605,10.0,2026-06-15
70599,7.0,2026-06-15
35119,6.0,2026-06-15
38547,7.0,2026-06-15
50409,5.0,2026-06-15
43478,7.0,2026-06-15
58860,9.0,2026-06-15
16432,7.0,2026-06-15
69353,8.0,2026-06-15
1798,9.0,2026-06-15
30625,8.0,2026-06-15
7808,7.0,2026-06-15
57147,7.0,2026-06-15
39870,8.0,2026-06-15
26411,6.0,2026-06-15
52306,7.0,2026-06-15
6234,8.0,2026-06-15
28127,8.0,2026-06-15
2892,10.0,2026-06-15
13915,8.0,2026-06-15
22653,9.0,2026-06-15
12828,5.0,2026-06-15
73475,8.0,2026-06-15
17180,6.0,2026-06-15
5615,8.0,2026-06-15
1603,6.0,2026-06-15
70999,9.0,2026-06-15
75791,9.0,2026-06-15
42597,9.0,2026-06-15
40418,7.0,2026-06-15
14098,6.0,2026-06-15
49120,10.0,2026-06-15
45441,8.0,2026-06-15
15526,7.0,2026-06-15
69290,9.0,2026-06-15
65998,6.0,2026-06-15
55417,9.0,2026-06-15
450,8.0,2026-06-15
79357,7.0,2026-06-15
61131,10.0,2026-06-15
28663,10.0,2026-06-15
20291,8.0,2026-06-15
35773,8.0,2026-06-15
20514,6.0,2026-06-15
29727,7.0,2026-06-15
23249,2.0,2026-06-15
60513,9.0,2026-06-15
67649,8.0,2026-06-15
20786,6.0,2026-06-15
79082,8.0,2026-06-15
68594,8.0,2026-06-15
41046,9.0,2026-06-15
47107,5.0,2026-06-15
202,6.0,2026-06-15
48711,7.0,2026-06-15
65576,7.0,2026-06-15
57582,8.0,2026-06-15
50883,6.0,2026-06-15
44744,7.0,2026-06-15
2781,8.0,2026-06-15
41417,7.0,2026-06-15
37505,6.0,2026-06-15
44413,9.0,2026-06-15
31359,5.0,2026-06-15
43472,10.0,2026-06-15
40276,5.0,2026-06-15
74804,6.0,2026-06-15
71210,9.0,2026-06-15
18620,7.0,2026-06-15
37744,9.0,2026-06-15
67705,10.0,2026-06-15
46773,6.0,2026-06-15
17953,8.0,2026-06-15
64045,10.0,2026-06-15
51864,7.0,2026-06-15
78632,6.0,2026-06-15
3434,5.0,2026-06-15
4730,6.0,2026-06-15
18617,6.0,2026-06-15
16193,7.0,2026-06-15
28937,7.0,2026-06-15
74808,8.0,2026-06-15
16100,7.0,2026-06-15
79633,5.0,2026-06-15
70011,8.0,2026-06-15
66019,6.0,2026-06-15
44969,6.0,2026-06-15
17952,9.0,2026-06-15
50444,8.0,2026-06-15
70002,8.0,2026-06-15
73230,7.0,2026-06-15
14532,10.0,2026-06-15
41944,4.0,2026-06-15
12140,10.0,2026-06-15
32850,9.0,2026-06-15
14135,6.0,2026-06-15
48725,5.0,2026-06-15
6249,10.0,2026-06-15
24713,8.0,2026-06-15
37002,5.0,2026-06-15
22727,9.0,2026-06-15
12477,9.0,2026-06-15
43315,7.0,2026-06-15
49498,9.0,2026-06-15
14691,7.0,2026-06-15
47177,8.0,2026-06-15
68478,8.0,2026-06-15
66803,9.0,2026-06-15
76005,9.0,2026-06-15
40492,5.0,2026-06-15
48732,5.0,2026-06-15
8348,7.0,2026-06-15
9434,9.0,2026-06-15
32689,9.0,2026-06-15
44613,8.0,2026-06-15
21768,6.0,2026-06-15
28524,8.0,2026-06-15
18584,4.0,2026-06-15
18984,8.0,2026-06-15
40331,9.0,2026-06-15
7993,10.0,2026-06-15
36716,8.0,2026-06-15
61747,10.0,2026-06-15
36486,7.0,2026-06-15
34151,10.0,2026-06-15
38047,8.0,2026-06-15
59621,9.0,2026-06-15
61993,7.0,2026-06-15
63691,10.0,2026-06-15
18267,7.0,2026-06-15
51967,7.0,2026-06-15
61148,7.0,2026-06-15
42256,5.0,2026-06-15
26765,8.0,2026-06-15
73763,9.0,2026-06-15
1636,8.0,2026-06-15
54140,10.0,2026-06-15
72433,8.0,2026-06-15
10747,8.0,2026-06-15
56478,9.0,2026-06-15
55570,7.0,2026-06-15
64663,7.0,2026-06-15
62914,9.0,2026-06-15
4234,9.0,2026-06-15
65855,9.0,2026-06-15
53849,7.0,2026-06-15
52593,8.0,2026-06-15
63178,10.0,2026-06-15
51731,6.0,2026-06-15
61328,6.0,2026-06-15
873,7.0,2026-06-15
45018,6.0,2026-06-15
34299,7.0,2026-06-15
43215,9.0,2026-06-15
58775,6.0,2026-06-15
45492,8.0,2026-06-15
271,5.0,2026-06-15
30654,7.0,2026-06-15
33272,8.0,2026-06-15
7871,9.0,2026-06-15
51606,8.0,2026-06-15
38931,8.0,2026-06-15
46378,7.0,2026-06-15
33103,9.0,2026-06-15
22529,6.0,2026-06-15
36334,10.0,2026-06-15
61908,7.0,2026-06-15
26855,7.0,2026-06-15
31718,6.0,2026-06-15
5526,6.0,2026-06-15
59682,8.0,2026-06-15
2277,6.0,2026-06-15
38338,9.0,2026-06-15
53130,8.0,2026-06-15
74347,6.0,2026-06-15
65958,6.0,2026-06-15
42583,8.0,2026-06-15
48897,9.0,2026-06-15
16760,8.0,2026-06-15
12206,6.0,2026-06-15
58485,8.0,2026-06-15
719,6.0,2026-06-15
76994,10.0,2026-06-15
36816,9.0,2026-06-15
13405,7.0,2026-06-15
44165,7.0,2026-06-15
55215,7.0,2026-06-15
62921,7.0,2026-06-15
63305,9.0,2026-06-15
14922,6.0,2026-06-15
41196,8.0,2026-06-15
17978,9.0,2026-06-15
64868,8.0,2026-06-15
53777,8.0,2026-06-15
12674,9.0,2026-06-15
51869,6.0,2026-06-15
47579,7.0,2026-06-15
56960,7.0,2026-06-15
78527,5.0,2026-06-15
53808,10.0,2026-06-15
4038,6.0,2026-06-15
51555,7.0,2026-06-15
33274,10.0,2026-06-15
65350,8.0,2026-06-15
795,6.0,2026-06-15
46991,7.0,2026-06-15
34487,7.0,2026-06-15
39383,7.0,2026-06-15
32495,10.0,2026-06-15
16151,6.0,2026-06-15
47582,8.0,2026-06-15
51892,9.0,2026-06-15
42504,8.0,2026-06-15
50963,10.0,2026-06-15
77966,7.0,2026-06-15
58996,7.0,2026-06-15
41657,7.0,2026-06-15
51955,7.0,2026-06-15
21556,7.0,2026-06-15
13711,9.0,2026-06-15
33631,7.0,2026-06-15
63638,10.0,2026-06-15
6222,8.0,2026-06-15
33954,8.0,2026-06-15
41067,10.0,2026-06-15
60270,7.0,2026-06-15
56801,7.0,2026-06-15
42334,9.0,2026-06-15
22677,8.0,2026-06-15
7202,6.0,2026-06-15
8600,6.0,2026-06-15
22562,9.0,2026-06-15
53544,9.0,2026-06-15
44816,7.0,2026-06-15
67847,7.0,2026-06-15
16048,7.0,2026-06-15
73522,10.0,2026-06-15
49142,10.0,2026-06-15
3456,8.0,2026-06-15
79925,5.0,2026-06-15
19163,9.0,2026-06-15
62020,9.0,2026-06-15
71931,8.0,2026-06-15
44038,8.0,2026-06-15
27752,8.0,2026-06-15
49774,9.0,2026-06-15
25981,7.0,2026-06-15
17412,10.0,2026-06-15
11498,8.0,2026-06-15
5920,9.0,2026-06-15
67729,6.0,2026-06-15
33311,8.0,2026-06-15
15540,9.0,2026-06-15
30542,5.0,2026-06-15
74045,10.0,2026-06-15
62456,7.0,2026-06-15
66345,7.0,2026-06-15
16263,7.0,2026-06-15
27949,7.0,2026-06-15
3854,6.0,2026-06-15
28964,9.0,2026-06-15
22318,7.0,2026-06-15
77811,10.0,2026-06-15
27452,6.0,2026-06-15
33776,4.0,2026-06-15
62273,9.0,2026-06-15
39123,8.0,2026-06-15
1274,5.0,2026-06-15
49603,7.0,2026-06-15
6903,7.0,2026-06-15
25388,6.0,2026-06-15
32523,8.0,2026-06-15
78043,8.0,2026-06-15
26750,8.0,2026-06-15
42911,9.0,2026-06-15
10158,7.0,2026-06-15
4364,8.0,2026-06-15
16389,5.0,2026-06-15
11369,6.0,2026-06-15
23500,9.0,2026-06-15
9517,7.0,2026-06-15
32341,9.0,2026-06-15
59796,8.0,2026-06-15
5180,7.0,2026-06-15
59601,8.0,2026-06-15
46571,9.0,2026-06-15
34142,6.0,2026-06-15
47698,7.0,2026-06-15
5394,9.0,2026-06-15
74140,9.0,2026-06-15
1217,8.0,2026-06-15
42663,9.0,2026-06-15
52280,6.0,2026-06-15
11811,9.0,2026-06-15
22938,6.0,2026-06-15
56553,8.0,2026-06-15
53914,7.0,2026-06-15
38576,7.0,2026-06-15
45564,10.0,2026-06-15
57923,7.0,2026-06-15
47229,9.0,2026-06-15
23488,8.0,2026-06-15
77109,8.0,2026-06-15
16466,5.0,2026-06-15
78993,6.0,2026-06-15
32706,8.0,2026-06-15
1997,8.0,2026-06-15
19112,6.0,2026-06-15
3543,6.0,2026-06-15
25871,10.0,2026-06-15
7631,6.0,2026-06-15
56964,7.0,2026-06-15
70377,9.0,2026-06-15
41403,7.0,2026-06-15
69132,7.0,2026-06-15
31270,7.0,2026-06-15
45279,7.0,2026-06-15
26982,7.0,2026-06-15
78303,8.0,2026-06-15
3232,7.0,2026-06-15
77441,7.0,2026-06-15
63336,10.0,2026-06-15
7287,9.0,2026-06-15
63890,8.0,2026-06-15
64600,6.0,2026-06-15
43744,7.0,2026-06-15
8463,7.0,2026-06-15
76276,8.0,2026-06-15
38204,8.0,2026-06-15
49038,8.0,2026-06-15
10542,8.0,2026-06-15
62131,9.0,2026-06-15
66116,8.0,2026-06-15
38267,6.0,2026-06-15
14416,8.0,2026-06-15
75439,7.0,2026-06-15
22706,8.0,2026-06-15
59054,7.0,2026-06-15
48027,9.0,2026-06-15
28751,6.0,2026-06-15
42526,8.0,2026-06-15
69666,7.0,2026-06-15
3661,8.0,2026-06-15
6842,8.0,2026-06-15
16933,9.0,2026-06-15
45088,8.0,2026-06-15
44291,8.0,2026-06-15
63056,6.0,2026-06-15
74681,6.0,2026-06-15
60288,4.0,2026-06-15
49979,8.0,2026-06-15
39624,6.0,2026-06-15
22079,6.0,2026-06-15
2340,10.0,2026-06-15
71126,5.0,2026-06-15
17629,8.0,2026-06-15
21733,9.0,2026-06-15
6087,7.0,2026-06-15
64278,7.0,2026-06-15
15289,8.0,2026-06-15
78771,5.0,2026-06-15
55639,9.0,2026-06-15
5332,7.0,2026-06-15
53294,10.0,2026-06-15
53162,10.0,2026-06-15
69722,9.0,2026-06-15
20299,8.0,2026-06-15
60995,5.0,2026-06-15
54906,6.0,2026-06-15
40981,8.0,2026-06-15
17094,7.0,2026-06-15
23663,8.0,2026-06-15
49674,10.0,2026-06-15
79112,7.0,2026-06-15
34022,10.0,2026-06-15
55275,8.0,2026-06-15
60467,9.0,2026-06-15
47467,8.0,2026-06-15
11278,10.0,2026-06-15
55756,7.0,2026-06-15
75662,9.0,2026-06-15
63788,8.0,2026-06-15
21598,9.0,2026-06-15
72385,8.0,2026-06-15
51647,7.0,2026-06-15
12181,6.0,2026-06-15
59665,6.0,2026-06-15
10998,7.0,2026-06-15
74332,8.0,2026-06-15
53699,8.0,2026-06-15
71973,8.0,2026-06-15
65784,7.0,2026-06-15
15189,9.0,2026-06-15
38074,8.0,2026-06-15
31303,10.0,2026-06-15
57125,8.0,2026-06-15
20346,8.0,2026-06-15
61319,5.0,2026-06-15
39840,9.0,2026-06-15
71187,7.0,2026-06-15
75262,10.0,2026-06-15
59344,5.0,2026-06-15
12510,7.0,2026-06-15
4504,10.0,2026-06-15
63499,10.0,2026-06-15
463,9.0,2026-06-15
71051,10.0,2026-06-15
44635,7.0,2026-06-15
11721,8.0,2026-06-15
59153,7.0,2026-06-15
70580,7.0,2026-06-15
16448,7.0,2026-06-15
48803,9.0,2026-06-15
60045,10.0,2026-06-15
21473,9.0,2026-06-15
57520,10.0,2026-06-15
16075,9.0,2026-06-15
7582,7.0,2026-06-15
37944,6.0,2026-06-15
58099,6.0,2026-06-15
29961,10.0,2026-06-15
72700,5.0,2026-06-15
57143,10.0,2026-06-15
49633,10.0,2026-06-15
10934,8.0,2026-06-15
4913,7.0,2026-06-15
52769,8.0,2026-06-15
77849,8.0,2026-06-15
73323,8.0,2026-06-15
56615,7.0,2026-06-15
51393,7.0,2026-06-15
19930,9.0,2026-06-15
19600,6.0,2026-06-15
9619,4.0,2026-06-15
14486,7.0,2026-06-15
72117,10.0,2026-06-15
9630,8.0,2026-06-15
45410,6.0,2026-06-15
79836,6.0,2026-06-15
33050,10.0,2026-06-15
75407,9.0,2026-06-15
23125,7.0,2026-06-15
59853,8.0,2026-06-15
47181,10.0,2026-06-15
22211,8.0,2026-06-15
30816,10.0,2026-06-15
21452,9.0,2026-06-15
2420,7.0,2026-06-15
55782,9.0,2026-06-15
26265,9.0,2026-06-15
68016,9.0,2026-06-15
58812,7.0,2026-06-15
43004,9.0,2026-06-15
1688,7.0,2026-06-15
53792,5.0,2026-06-15
13626,8.0,2026-06-15
63894,9.0,2026-06-15
4230,7.0,2026-06-15
73161,9.0,2026-06-15
79007,8.0,2026-06-15
60176,9.0,2026-06-15
6813,8.0,2026-06-15
70675,8.0,2026-06-15
45666,8.0,2026-06-15
62218,7.0,2026-06-15
21376,6.0,2026-06-15
50218,8.0,2026-06-15
60341,9.0,2026-06-15
50890,9.0,2026-06-15
51681,8.0,2026-06-15
16192,8.0,2026-06-15
22189,8.0,2026-06-15
7690,8.0,2026-06-15
58196,9.0,2026-06-15
52865,7.0,2026-06-15
35127,9.0,2026-06-15
32916,6.0,2026-06-15
43618,7.0,2026-06-15
71744,8.0,2026-06-15
44528,7.0,2026-06-15
50810,8.0,2026-06-15
50651,7.0,2026-06-15
885,6.0,2026-06-15
45264,8.0,2026-06-15
12557,7.0,2026-06-15
2639,8.0,2026-06-15
45387,8.0,2026-06-15
24913,6.0,2026-06-15
3373,7.0,2026-06-15
58889,10.0,2026-06-15
24964,5.0,2026-06-15
28215,8.0,2026-06-15
41135,9.0,2026-06-15
67606,8.0,2026-06-15
78254,7.0,2026-06-15
65159,8.0,2026-06-15
28148,7.0,2026-06-15
97,8.0,2026-06-15
56161,6.0,2026-06-15
29861,6.0,2026-06-15
67339,6.0,2026-06-15
6588,7.0,2026-06-15
55487,6.0,2026-06-15
62392,8.0,2026-06-15
47489,9.0,2026-06-15
61013,7.0,2026-06-15
38555,7.0,2026-06-15
72231,4.0,2026-06-15
42820,9.0,2026-06-15
68580,8.0,2026-06-15
10775,7.0,2026-06-15
20493,6.0,2026-06-15
41832,5.0,2026-06-15
59005,10.0,2026-06-15
53024,8.0,2026-06-15
63662,6.0,2026-06-15
39701,8.0,2026-06-15
13502,8.0,2026-06-15
48877,8.0,2026-06-15
74476,8.0,2026-06-15
44487,5.0,2026-06-15
27907,4.0,2026-06-15
4981,8.0,2026-06-15
79701,6.0,2026-06-15
52974,6.0,2026-06-15
21631,10.0,2026-06-15
29038,6.0,2026-06-15
57802,8.0,2026-06-15
75533,6.0,2026-06-15
71184,10.0,2026-06-15
54552,8.0,2026-06-15
74301,9.0,2026-06-15
39295,8.0,2026-06-15
55590,7.0,2026-06-15
25550,5.0,2026-06-15
30000,6.0,2026-06-15
30218,9.0,2026-06-15
77212,7.0,2026-06-15
10217,8.0,2026-06-15
19901,7.0,2026-06-15
11974,9.0,2026-06-15
35064,6.0,2026-06-15
35026,7.0,2026-06-15
33306,8.0,2026-06-15
17274,10.0,2026-06-15
553,9.0,2026-06-15
21880,7.0,2026-06-15
55235,9.0,2026-06-15
34745,6.0,2026-06-15
23472,8.0,2026-06-15
75945,7.0,2026-06-15
55747,8.0,2026-06-15
32935,7.0,2026-06-15
20850,10.0,2026-06-15
69819,10.0,2026-06-15
56572,10.0,2026-06-15
34659,7.0,2026-06-15
8246,10.0,2026-06-15
7822,8.0,2026-06-15
71676,5.0,2026-06-15
30511,8.0,2026-06-15
52909,10.0,2026-06-15
52328,9.0,2026-06-15
12895,8.0,2026-06-15
44435,5.0,2026-06-15
74853,8.0,2026-06-15
1214,5.0,2026-06-15
58083,7.0,2026-06-15
40329,7.0,2026-06-15
35949,10.0,2026-06-15
45890,5.0,2026-06-15
77079,7.0,2026-06-15
44599,9.0,2026-06-15
12677,5.0,2026-06-15
40681,7.0,2026-06-15
72053,10.0,2026-06-15
21682,8.0,2026-06-15
4532,6.0,2026-06-15
66628,8.0,2026-06-15
20293,7.0,2026-06-15
19925,10.0,2026-06-15
5787,7.0,2026-06-15
34736,8.0,2026-06-15
46843,10.0,2026-06-15
66622,9.0,2026-06-15
6329,6.0,2026-06-15
13757,8.0,2026-06-15
70497,8.0,2026-06-15
8582,8.0,2026-06-15
63699,8.0,2026-06-15
2996,5.0,2026-06-15
37670,8.0,2026-06-15
32665,9.0,2026-06-15
34910,10.0,2026-06-15
4188,7.0,2026-06-15
48257,8.0,2026-06-15
42640,6.0,2026-06-15
52922,10.0,2026-06-15
54152,6.0,2026-06-15
36167,8.0,2026-06-15
60683,8.0,2026-06-15
68735,7.0,2026-06-15
3179,7.0,2026-06-15
3387,7.0,2026-06-15
44853,6.0,2026-06-15
11895,8.0,2026-06-15
30262,4.0,2026-06-15
17248,8.0,2026-06-15
40002,6.0,2026-06-15
73398,5.0,2026-06-15
54788,5.0,2026-06-15
18295,7.0,2026-06-15
27187,8.0,2026-06-15
14069,6.0,2026-06-15
3777,10.0,2026-06-15
75640,9.0,2026-06-15
35483,8.0,2026-06-15
180,6.0,2026-06-15
73394,7.0,2026-06-15
47778,7.0,2026-06-15
10216,10.0,2026-06-15
71764,8.0,2026-06-15
76770,7.0,2026-06-15
15991,7.0,2026-06-15
74406,9.0,2026-06-15
50746,8.0,2026-06-15
68872,7.0,2026-06-15
51697,7.0,2026-06-15
51677,9.0,2026-06-15
56763,8.0,2026-06-15
68394,9.0,2026-06-15
74975,7.0,2026-06-15
48826,9.0,2026-06-15
60642,6.0,2026-06-15
26713,8.0,2026-06-15
61075,7.0,2026-06-15
28962,8.0,2026-06-15
67358,8.0,2026-06-15
75632,8.0,2026-06-15
68710,8.0,2026-06-15
28893,5.0,2026-06-15
33502,4.0,2026-06-15
13435,8.0,2026-06-15
19519,9.0,2026-06-15
17598,8.0,2026-06-15
45269,7.0,2026-06-15
12981,6.0,2026-06-15
15473,8.0,2026-06-15
76753,3.0,2026-06-15
40624,7.0,2026-06-15
19073,6.0,2026-06-15
28553,7.0,2026-06-15
54469,5.0,2026-06-15
52475,9.0,2026-06-15
36141,5.0,2026-06-15
47315,8.0,2026-06-15
31636,6.0,2026-06-15
47332,6.0,2026-06-15
34905,5.0,2026-06-15
42695,9.0,2026-06-15
74050,10.0,2026-06-15
57662,6.0,2026-06-15
70262,9.0,2026-06-15
14220,6.0,2026-06-15
32079,7.0,2026-06-15
69081,9.0,2026-06-15
65217,7.0,2026-06-15
44904,9.0,2026-06-15
49122,5.0,2026-06-15
66755,7.0,2026-06-15
33190,7.0,2026-06-15
69695,8.0,2026-06-15
38714,8.0,2026-06-15
42773,7.0,2026-06-15
18358,9.0,2026-06-15
54568,8.0,2026-06-15
70131,9.0,2026-06-15
18162,10.0,2026-06-15
40004,10.0,2026-06-15
42679,6.0,2026-06-15
28366,6.0,2026-06-15
61602,7.0,2026-06-15
7088,6.0,2026-06-15
60544,7.0,2026-06-15
57732,7.0,2026-06-15
71846,8.0,2026-06-15
65821,6.0,2026-06-15
6490,7.0,2026-06-15
50530,7.0,2026-06-15
60952,7.0,2026-06-15
46398,9.0,2026-06-15
17089,7.0,2026-06-15
43992,6.0,2026-06-15
42491,7.0,2026-06-15
39691,8.0,2026-06-15
35984,8.0,2026-06-15
76506,7.0,2026-06-15
34548,5.0,2026-06-15
3043,5.0,2026-06-15
45328,7.0,2026-06-15
72512,9.0,2026-06-15
60792,9.0,2026-06-15
77813,7.0,2026-06-15
5462,4.0,2026-06-15
50977,6.0,2026-06-15
29265,9.0,2026-06-15
37349,8.0,2026-06-15
33161,10.0,2026-06-15
25726,8.0,2026-06-15
69632,7.0,2026-06-15
12379,7.0,2026-06-15
26176,9.0,2026-06-15
71373,9.0,2026-06-15
55966,5.0,2026-06-15
70517,4.0,2026-06-15
76198,7.0,2026-06-15
62760,7.0,2026-06-15
59634,8.0,2026-06-15
45255,9.0,2026-06-15
20090,6.0,2026-06-15
68956,9.0,2026-06-15
56107,9.0,2026-06-15
37398,6.0,2026-06-15
57226,6.0,2026-06-15
36540,7.0,2026-06-15
9121,10.0,2026-06-15
34249,5.0,2026-06-15
75955,8.0,2026-06-15
64346,9.0,2026-06-15
48617,6.0,2026-06-15
30288,7.0,2026-06-15
64254,10.0,2026-06-15
11288,8.0,2026-06-15
43374,8.0,2026-06-15
47699,5.0,2026-06-15
59352,8.0,2026-06-15
59162,8.0,2026-06-15
29375,6.0,2026-06-15
10225,10.0,2026-06-15
61028,7.0,2026-06-15
7140,9.0,2026-06-15
55271,7.0,2026-06-15
22266,7.0,2026-06-15
42949,6.0,2026-06-15
33764,7.0,2026-06-15
8296,5.0,2026-06-15
14479,6.0,2026-06-15
28780,8.0,2026-06-15
7343,6.0,2026-06-15
35433,7.0,2026-06-15
21943,7.0,2026-06-15
69531,6.0,2026-06-15
12707,10.0,2026-06-15
15964,10.0,2026-06-15
45242,4.0,2026-06-15
76028,7.0,2026-06-15
2224,7.0,2026-06-15
45945,8.0,2026-06-15
23572,8.0,2026-06-15
58857,7.0,2026-06-15
38201,5.0,2026-06-15
76886,10.0,2026-06-15
53793,6.0,2026-06-15
17255,7.0,2026-06-15
69492,6.0,2026-06-15
60706,9.0,2026-06-15
61335,7.0,2026-06-15
8500,10.0,2026-06-15
22546,8.0,2026-06-15
50124,6.0,2026-06-15
71423,8.0,2026-06-15
35385,7.0,2026-06-15
26016,10.0,2026-06-15
43582,7.0,2026-06-15
72576,7.0,2026-06-15
20751,6.0,2026-06-15
55751,8.0,2026-06-15
39917,6.0,2026-06-15
59946,10.0,2026-06-15
54307,6.0,2026-06-15
77027,9.0,2026-06-15
4174,8.0,2026-06-15
47785,7.0,2026-06-15
4559,9.0,2026-06-15
43074,8.0,2026-06-15
17344,9.0,2026-06-15
53694,4.0,2026-06-15
72449,6.0,2026-06-15
59046,8.0,2026-06-15
32500,10.0,2026-06-15
918,7.0,2026-06-15
35018,8.0,2026-06-15
7406,7.0,2026-06-15
72692,6.0,2026-06-15
54090,9.0,2026-06-15
69356,6.0,2026-06-15
39168,5.0,2026-06-15
19503,10.0,2026-06-15
24629,9.0,2026-06-15
21466,8.0,2026-06-15
14943,7.0,2026-06-15
77474,9.0,2026-06-15
79257,6.0,2026-06-15
78452,9.0,2026-06-15
13730,8.0,2026-06-15
66868,8.0,2026-06-15
49408,6.0,2026-06-15
47918,9.0,2026-06-15
77092,4.0,2026-06-15
60243,6.0,2026-06-15
28492,8.0,2026-06-15
14146,10.0,2026-06-15
2398,8.0,2026-06-15
51172,8.0,2026-06-15
25736,7.0,2026-06-15
59842,7.0,2026-06-15
31446,9.0,2026-06-15
39772,10.0,2026-06-15
14557,8.0,2026-06-15
39339,7.0,2026-06-15
65944,7.0,2026-06-15
68785,7.0,2026-06-15
14585,5.0,2026-06-15
38941,6.0,2026-06-15
78565,8.0,2026-06-15
36887,9.0,2026-06-15
5711,6.0,2026-06-15
30010,5.0,2026-06-15
68915,6.0,2026-06-15
37088,7.0,2026-06-15
1498,5.0,2026-06-15
68990,9.0,2026-06-15
59186,9.0,2026-06-15
23978,8.0,2026-06-15
52646,8.0,2026-06-15
13660,7.0,2026-06-15
55768,7.0,2026-06-15
26178,7.0,2026-06-15
40475,9.0,2026-06-15
22126,5.0,2026-06-15
68262,9.0,2026-06-15
44118,8.0,2026-06-15
66827,8.0,2026-06-15
