questionnaire,enqueteur,grappe,strate,duree_min,lat,lon,age,straightlining,prob_inclusion,repondant,sexe,milieu,compte_bancaire,nb_corrections,distance_grappe_m,heure_debut,rang_dans_journee,classe_age,menage_id,invalide,poids_final
Q002289,E071,81,6,31.9,4.319044223365432,18.544640178053175,52,0.19,0.0462,0,H,Rural,oui,5,21.0,10,2,35plus,Q002289,0,21.65
Q002290,E032,63,5,30.1,4.3597607125688285,18.528694423197056,40,0.298,0.0481,0,F,Urbain,non,1,591.0,11,5,35plus,Q002290,1,20.79
Q002291,E030,25,3,33.9,4.381771515765608,18.546540385853103,16,0.106,0.0139,0,H,Urbain,non,1,312.0,16,6,15a34,Q002291,0,71.94
Q002292,E025,111,6,37.7,4.376015855000633,18.594663336029804,31,0.312,0.0464,1,F,Urbain,oui,0,151.0,16,6,15a34,Q002292,0,21.55
Q002293,E018,92,2,37.6,4.386945636867098,18.566582852594582,31,0.917,0.0784,1,F,Urbain,non,0,104.0,16,3,15a34,Q002293,1,12.76
Q002294,E057,2,5,29.7,4.332342197275309,18.44276859178846,32,0.063,0.0615,1,H,Rural,non,0,290.0,14,8,15a34,Q002294,0,16.26
Q002295,E054,11,4,29.9,4.41677467077813,18.513894641443752,21,0.063,0.0246,0,F,Rural,oui,2,65.0,10,5,15a34,Q002295,0,40.65
Q002296,E061,7,6,31.9,4.277232591254354,18.514325929936128,20,0.403,0.0263,1,F,Rural,oui,0,224.0,9,4,15a34,Q002296,0,38.02
Q002297,E013,50,6,28.9,4.320957175205553,18.579175574682576,55,0.197,0.0657,1,H,Rural,oui,1,194.0,18,4,35plus,Q002297,1,15.22
Q002298,E037,51,3,25.4,4.361918379125652,18.45418699079317,17,0.082,0.0617,1,H,Urbain,oui,0,205.0,8,7,15a34,Q002298,0,16.21
Q002299,E017,87,1,46.7,4.32514409148391,18.5639870239079,15,0.319,0.0307,1,F,Urbain,oui,3,793.0,8,8,15a34,Q002299,0,32.57
Q002300,E067,82,1,31.2,4.344515004585325,18.581801011930427,3,0.051,0.0597,1,F,Urbain,non,3,392.0,8,8,moins15,Q002300,0,16.75
Q002301,E021,2,5,31.5,4.310917010016986,18.581808161891438,27,0.186,0.063,1,F,Rural,non,1,329.0,12,4,15a34,Q002301,0,15.87
Q002302,E011,58,3,31.8,4.349592161263686,18.545765848763264,11,0.098,0.0602,1,H,Rural,oui,0,277.0,7,7,moins15,Q002302,0,16.61
Q002303,E043,95,1,33.4,4.383153862691902,18.469204738401007,63,0.161,0.0605,1,H,Urbain,oui,1,315.0,7,2,35plus,Q002303,0,16.53
Q002304,E066,108,5,37.0,4.333222491969766,18.537139540129875,10,0.13,0.0114,1,H,Rural,oui,3,1203.0,15,7,moins15,Q002304,0,87.72
Q002305,E069,36,4,30.7,4.31605162854198,18.62369092910559,19,0.598,0.0554,0,F,Rural,non,1,331.0,10,8,15a34,Q002305,0,18.05
Q002306,E008,6,1,42.0,4.336954085280828,18.520206466846442,63,0.173,0.0794,1,F,Urbain,non,1,116.0,18,6,35plus,Q002306,0,12.59
Q002307,E025,19,5,38.2,4.415193377722932,18.65904166705532,47,0.122,0.0559,1,H,Rural,non,0,37.0,12,2,35plus,Q002307,0,17.89
Q002308,E012,41,4,32.7,4.414778672542068,18.590557621182942,3,0.369,0.0294,1,H,Rural,oui,1,53.0,15,4,moins15,Q002308,0,34.01
Q002309,E024,54,6,29.3,4.3360945022386375,18.542849094995578,31,0.101,0.0685,1,F,Rural,non,2,37.0,16,7,15a34,Q002309,0,14.6
Q002310,E041,43,6,41.6,4.3854143479289105,18.561286680767182,34,0.17,0.0446,1,H,Urbain,oui,1,277.0,10,4,15a34,Q002310,0,22.42
Q002311,E022,11,6,32.9,4.359083273781143,18.56871912418859,16,0.217,0.0762,1,F,Rural,non,0,83.0,15,7,15a34,Q002311,0,13.12
Q002312,E006,41,6,25.3,4.424202428259303,18.521141817927628,40,0.42,0.0779,1,F,Rural,non,0,48.0,18,2,35plus,Q002312,0,12.84
Q002313,E039,35,5,41.1,4.36957831443489,18.529307749545122,9,0.14,0.0367,1,F,Rural,oui,1,187.0,10,6,moins15,Q002313,0,27.25
Q002314,E004,59,5,28.9,4.349922290829692,18.64973167644567,5,0.093,0.0289,1,F,Rural,non,0,58.0,15,2,moins15,Q002314,0,34.6
Q002315,E018,10,4,40.1,4.439993870442929,18.62458569968239,45,0.135,0.0622,1,F,Urbain,oui,0,160.0,15,7,35plus,Q002315,0,16.08
Q002316,E001,95,5,16.4,4.313809942367447,18.531111341745504,39,0.23,0.0364,1,H,Rural,oui,2,707.0,18,1,35plus,Q002316,0,27.47
Q002317,E007,51,6,31.4,4.37596021071881,18.511057942026795,58,0.252,0.0494,1,H,Urbain,non,1,229.0,16,1,35plus,Q002317,0,20.24
Q002318,E033,39,1,12.7,4.428303624110084,18.470341800456836,29,0.17,0.0699,1,H,Rural,non,1,6.0,12,5,15a34,Q002318,1,14.31
Q002319,E064,109,1,34.0,4.3933080113830245,18.657828670689103,55,0.099,0.0294,1,F,Urbain,non,0,232.0,18,7,35plus,Q002319,1,34.01
Q002320,E059,90,3,38.2,4.321857938188999,18.601214684552026,22,0.097,0.065,0,F,Rural,non,1,105.0,7,4,15a34,Q002320,0,15.38
Q002321,E008,17,2,27.7,4.319166522935631,18.612321619230002,48,0.034,0.0127,1,F,Rural,non,0,443.0,14,5,35plus,Q002321,0,78.74
Q002322,E003,18,4,36.4,4.2895755986007815,18.522830800615832,58,0.202,0.0438,1,H,Rural,non,1,143.0,16,1,35plus,Q002322,0,22.83
Q002323,E026,1,2,34.0,4.434146079202095,18.519538673548993,15,0.076,0.0552,1,H,Rural,oui,0,182.0,17,7,15a34,Q002323,1,18.12
Q002324,E049,68,5,35.7,4.303355333277392,18.503925079604812,5,0.322,0.0147,1,F,Rural,non,1,459.0,16,3,moins15,Q002324,1,68.03
Q002325,E057,43,6,48.3,4.395670075101204,18.392000630064143,34,0.339,0.0653,1,F,Urbain,oui,1,111.0,15,2,15a34,Q002325,0,15.31
Q002326,E062,46,2,43.1,4.288674429989097,18.506271987895385,33,0.314,0.0335,1,F,Rural,non,2,584.0,9,8,15a34,Q002326,0,29.85
Q002327,E026,62,5,39.5,4.487854545836466,18.56597949397535,28,0.337,0.0541,1,H,Rural,oui,3,83.0,7,7,15a34,Q002327,0,18.48
Q002328,E013,65,1,39.6,4.292355143737448,18.562419780865778,45,0.055,0.0131,0,H,Urbain,oui,3,541.0,11,7,35plus,Q002328,0,76.34
Q002329,E002,1,5,27.6,4.362126085709766,18.519192031611016,14,0.258,0.0193,1,H,Urbain,oui,0,180.0,18,5,moins15,Q002329,0,51.81
Q002330,E012,13,5,30.7,4.420603001997135,18.58273267206454,29,0.149,0.0359,1,F,Rural,non,3,46.0,18,2,15a34,Q002330,0,27.86
Q002331,E005,95,5,23.3,4.3248463532839265,18.516292245517736,19,0.036,0.0331,1,F,Urbain,non,0,610.0,16,2,15a34,Q002331,0,30.21
Q002332,E065,115,3,25.1,4.38818856004756,18.588385753953315,55,0.264,0.0593,1,H,Urbain,oui,3,7.0,8,3,35plus,Q002332,0,16.86
Q002333,E021,101,1,9.7,4.3459083997264365,18.587741881859074,42,0.128,0.0619,1,H,Rural,non,0,13.0,15,4,35plus,Q002333,1,16.16
Q002334,E062,109,6,33.8,4.379409587035417,18.590958138889945,20,0.349,0.0653,1,F,Urbain,oui,2,1006.0,8,6,15a34,Q002334,0,15.31
Q002335,E042,56,1,25.4,4.414038496598635,18.553692584610292,31,0.046,0.0167,1,F,Urbain,non,0,167.0,12,1,15a34,Q002335,0,59.88
Q002336,E041,100,3,33.7,4.338581495531163,18.50919148713824,28,0.303,0.0677,1,H,Urbain,non,0,224.0,13,1,15a34,Q002336,0,14.77
Q002337,E035,106,2,32.9,4.434845518394836,18.490384354497973,11,0.501,0.0764,0,F,Urbain,oui,2,67.0,13,7,moins15,Q002337,0,13.09
Q002338,E062,108,6,26.1,4.3776214487423255,18.4415681118296,54,0.037,0.0319,1,H,Rural,non,1,834.0,14,2,35plus,Q002338,0,31.35
Q002339,E004,18,4,44.7,4.457423293650312,18.5878585181404,24,0.077,0.0368,1,H,Rural,non,2,29.0,16,2,15a34,Q002339,0,27.17
Q002340,E007,18,4,24.7,4.318402684391481,18.46570822602806,77,0.368,0.0246,1,F,Rural,non,3,58.0,18,4,35plus,Q002340,0,40.65
Q002341,E032,49,2,41.8,4.327896165422032,18.543246879837824,30,0.104,0.0502,1,F,Rural,non,0,949.0,9,8,15a34,Q002341,1,19.92
Q002342,E030,61,5,18.2,4.348386684730238,18.560900102382742,49,0.276,0.0578,1,H,Rural,oui,0,346.0,8,7,35plus,Q002342,0,17.3
Q002343,E041,115,2,33.0,4.2993673580413105,18.496544153331534,31,0.384,0.0297,1,H,Urbain,non,1,2.0,14,7,15a34,Q002343,0,33.67
Q002344,E056,39,5,25.6,4.406294180329885,18.54383854295367,35,0.102,0.078,1,H,Urbain,oui,2,222.0,12,7,35plus,Q002344,1,12.82
Q002345,E045,100,6,29.4,4.356208007158214,18.565949153174934,24,0.152,0.0398,1,H,Rural,oui,0,263.0,8,3,15a34,Q002345,0,25.13
Q002346,E020,107,2,46.7,4.302693789512417,18.536332531285023,5,0.328,0.0168,1,F,Urbain,oui,1,172.0,14,7,moins15,Q002346,1,59.52
Q002347,E025,116,5,31.6,4.318860382147919,18.573019650084934,56,0.177,0.064,0,F,Urbain,non,3,38.0,16,7,35plus,Q002347,0,15.62
Q002348,E057,23,2,26.3,4.316501769433019,18.527769462061322,21,0.368,0.0507,1,F,Rural,non,0,24.0,15,4,15a34,Q002348,0,19.72
Q002349,E016,30,6,37.4,4.406182973994078,18.53611031941927,50,0.395,0.0498,1,H,Rural,oui,1,163.0,8,1,35plus,Q002349,1,20.08
Q002350,E038,27,6,31.5,4.38285881275269,18.50556106432409,62,0.297,0.0283,1,H,Urbain,oui,1,899.0,8,3,35plus,Q002350,0,35.34
Q002351,E041,89,2,35.1,4.3533717155591605,18.543219485167164,21,0.047,0.0116,1,H,Rural,oui,1,39.0,15,4,15a34,Q002351,0,86.21
Q002352,E057,83,2,27.6,4.341735074026252,18.550303466217432,18,0.042,0.0371,1,H,Rural,oui,1,453.0,10,5,15a34,Q002352,0,26.95
Q002353,E054,49,1,12.7,4.348063476322804,18.50380779178981,22,0.501,0.0622,1,F,Urbain,non,1,313.0,10,4,15a34,Q002353,1,16.08
Q002354,E035,11,5,28.5,4.449055689705542,18.5714474029781,0,0.352,0.0657,1,F,Rural,non,0,439.0,11,3,moins15,Q002354,1,15.22
Q002355,E024,63,6,39.6,4.348304931322945,18.426726418161365,36,0.194,0.0701,0,F,Rural,non,2,194.0,8,7,35plus,Q002355,0,14.27
Q002356,E028,88,1,32.4,4.402877395017178,18.60410007550219,50,0.256,0.0108,1,F,Rural,non,1,114.0,18,3,35plus,Q002356,0,92.59
Q002357,E031,57,5,26.7,4.343534485293259,18.479125899293656,16,0.096,0.0543,0,F,Rural,oui,1,60.0,14,7,15a34,Q002357,0,18.42
Q002358,E017,33,5,35.1,4.444124894988569,18.6020214919148,38,0.104,0.0224,1,F,Rural,non,0,215.0,7,6,35plus,Q002358,0,44.64
Q002359,E047,72,3,8.6,4.299040409136633,18.581024319133366,27,0.113,0.0552,1,H,Urbain,oui,3,343.0,9,7,15a34,Q002359,1,18.12
Q002360,E016,80,2,38.0,4.400351529871977,18.60062981158166,27,0.143,0.0141,1,F,Urbain,oui,1,296.0,17,1,15a34,Q002360,0,70.92
Q002361,E049,71,4,30.6,4.3220303274815945,18.493690972779152,30,0.054,0.0788,0,F,Rural,non,0,194.0,16,2,15a34,Q002361,0,12.69
Q002362,E057,105,4,33.5,4.470664927392603,18.539820192981413,35,0.109,0.0182,1,H,Rural,non,0,95.0,7,7,35plus,Q002362,0,54.95
Q002363,E073,38,5,37.0,4.394867329647403,18.56469124276403,21,0.077,0.0731,1,F,Rural,oui,0,221.0,7,8,15a34,Q002363,0,13.68
Q002364,E009,74,4,26.9,4.274810360634312,18.57139777456297,31,0.48,0.0185,1,F,Urbain,non,4,445.0,17,5,15a34,Q002364,0,54.05
Q002365,E057,103,1,40.2,4.313426706504732,18.592007469302295,21,0.571,0.0709,1,F,Rural,non,0,19.0,9,2,15a34,Q002365,0,14.1
Q002366,E007,26,2,34.1,4.394257614666307,18.582567366302232,32,0.142,0.0723,1,F,Rural,oui,2,137.0,14,1,15a34,Q002366,0,13.83
Q002367,E026,34,3,26.3,4.392889594835279,18.573788164008686,15,0.211,0.055,1,F,Urbain,oui,0,38.0,18,5,15a34,Q002367,1,18.18
Q002368,E014,6,3,26.2,4.389156250490164,18.574568177516433,44,0.225,0.0247,0,F,Urbain,oui,4,120.0,18,3,35plus,Q002368,0,40.49
Q002369,E013,45,3,33.3,4.3678292220627,18.584187723040934,25,0.051,0.0603,1,H,Rural,oui,2,94.0,15,7,15a34,Q002369,0,16.58
Q002370,E014,6,6,30.1,4.344053883889352,18.550992467877702,12,0.268,0.0583,1,F,Urbain,oui,2,158.0,8,6,moins15,Q002370,0,17.15
Q002371,E004,90,2,39.3,4.4143373631029705,18.60729388489726,25,0.059,0.0153,0,H,Rural,oui,0,471.0,12,8,15a34,Q002371,1,65.36
Q002372,E062,11,5,32.0,4.316792167356922,18.54615177233259,29,0.136,0.0738,0,F,Rural,non,2,582.0,8,2,15a34,Q002372,0,13.55
Q002373,E005,84,3,36.1,4.362671670745345,18.465434477161654,23,0.078,0.03,1,H,Urbain,non,3,218.0,17,1,15a34,Q002373,0,33.33
Q002374,E030,70,6,28.1,4.328992905397311,18.612268969020963,6,0.251,0.0692,1,F,Urbain,non,1,145.0,16,8,moins15,Q002374,0,14.45
Q002375,E053,119,6,33.8,4.3612,18.5551,29,0.028,0.0617,1,F,Rural,oui,2,97.0,11,1,15a34,Q002375,1,16.21
Q002376,E075,42,5,43.2,4.337050005545975,18.542551622076125,33,0.127,0.0319,0,F,Rural,non,0,300.0,17,8,15a34,Q002376,0,31.35
Q002377,E065,42,5,33.0,4.32323684954222,18.555703190472443,37,0.192,0.0595,1,F,Urbain,oui,1,79.0,16,7,35plus,Q002377,0,16.81
Q002378,E011,30,4,30.1,4.387485671725763,18.625351584200526,46,0.26,0.0142,0,F,Rural,non,3,286.0,8,1,35plus,Q002378,0,70.42
Q002379,E075,65,4,28.0,4.286194902070841,18.555003151187606,38,0.172,0.0401,1,H,Rural,non,1,100.0,11,7,35plus,Q002379,0,24.94
Q002380,E050,27,4,33.9,4.381550871549188,18.625952801856485,35,0.095,0.0374,0,H,Rural,oui,0,143.0,7,7,35plus,Q002380,0,26.74
Q002381,E014,14,1,43.9,4.328286677086519,18.573583414740874,39,0.065,0.0511,1,F,Rural,oui,3,107.0,15,2,35plus,Q002381,0,19.57
Q002382,E034,114,6,24.5,4.361519422914682,18.53185822242943,22,0.507,0.0671,0,H,Rural,oui,1,311.0,7,1,15a34,Q002382,0,14.9
Q002383,E069,82,6,33.7,4.351657775569403,18.484512925565625,44,0.167,0.0729,0,F,Rural,non,1,89.0,14,6,35plus,Q002383,0,13.72
Q002384,E030,15,4,22.0,4.335038926053192,18.554568578272246,29,0.073,0.0526,1,F,Rural,oui,1,259.0,10,6,15a34,Q002384,0,19.01
Q002385,E014,75,6,31.1,4.420656173920923,18.615706788024312,28,0.255,0.0665,1,H,Rural,non,0,200.0,18,8,15a34,Q002385,0,15.04
Q002386,E066,37,3,35.8,4.341455885369575,18.521575121239145,12,0.025,0.044,1,F,Rural,oui,0,22.0,13,7,moins15,Q002386,0,22.73
Q002387,E072,22,1,22.9,4.395175116943754,18.568328932586866,35,0.415,0.0135,1,F,Urbain,non,1,195.0,10,2,35plus,Q002387,1,74.07
Q002388,E074,57,6,30.9,4.395819370942187,18.626752814842707,36,0.993,0.0444,1,F,Rural,non,3,204.0,13,8,35plus,Q002388,1,22.52
Q002389,E072,95,4,36.0,4.346370792348917,18.461356856440368,42,0.042,0.0546,0,F,Rural,non,0,1348.0,8,7,35plus,Q002389,0,18.32
Q002390,E066,1,6,34.9,4.297105512545763,18.569877722657868,10,0.119,0.0686,1,H,Rural,non,2,53.0,16,2,moins15,Q002390,0,14.58
Q002391,E035,43,2,36.4,4.315892731234411,18.577702307911252,41,0.277,0.0419,1,H,Rural,non,1,261.0,11,1,35plus,Q002391,0,23.87
Q002392,E015,111,3,27.2,4.423939912252729,18.567804402312674,28,0.261,0.0338,1,H,Rural,non,2,18.0,12,8,15a34,Q002392,0,29.59
Q002393,E047,48,5,36.0,4.384627536042885,18.46480277661944,17,0.163,0.054,1,F,Urbain,oui,1,194.0,16,6,15a34,Q002393,0,18.52
Q002394,E017,12,1,29.8,4.3669427728256185,18.51203695562932,24,0.071,0.0411,1,H,Urbain,oui,2,299.0,10,7,15a34,Q002394,0,24.33
Q002395,E036,52,6,39.0,4.331648628976821,18.4457085806212,18,0.101,0.0484,1,H,Rural,non,1,119.0,15,7,15a34,Q002395,0,20.66
Q002396,E050,82,4,17.8,4.446591096590318,18.484116708625034,35,0.142,0.0798,1,H,Urbain,non,0,442.0,15,4,35plus,Q002396,0,12.53
Q002397,E071,120,2,32.0,4.316594617264668,18.592185143275422,24,0.18,0.0286,1,F,Rural,non,0,75.0,15,4,15a34,Q002397,0,34.97
Q002398,E022,76,5,34.7,4.366985455212004,18.53350068035141,29,0.12,0.0727,1,F,Rural,non,2,193.0,7,6,15a34,Q002398,0,13.76
Q002399,E019,7,6,43.4,4.38509034634447,18.590962265435063,23,0.235,0.0554,1,H,Rural,non,0,306.0,9,1,15a34,Q002399,0,18.05
Q002400,E056,98,3,34.6,4.294714687669785,18.58822719829986,29,0.175,0.0331,1,H,Rural,non,1,88.0,16,3,15a34,Q002400,0,30.21
Q002401,E001,94,4,35.3,4.322076003688739,18.49381861707483,13,0.218,0.0364,0,H,Urbain,oui,3,515.0,11,4,moins15,Q002401,0,27.47
Q002402,E043,79,5,36.6,4.337122731272782,18.558463730732356,0,0.153,0.0162,1,F,Rural,non,0,32.0,18,2,moins15,Q002402,0,61.73
Q002403,E056,108,1,42.8,4.403095510412301,18.470686899251643,70,0.059,0.0228,1,H,Rural,non,3,59.0,18,8,35plus,Q002403,0,43.86
Q002404,E042,93,4,31.3,4.33810804141619,18.56373577661634,30,0.361,0.0757,1,F,Rural,oui,1,73.0,14,6,15a34,Q002404,1,13.21
Q002405,E029,28,4,24.2,4.288190529776071,18.57118649036234,75,0.14,0.0705,0,H,Urbain,non,1,783.0,8,5,35plus,Q002405,0,14.18
Q002406,E063,51,2,22.8,4.283385864861346,18.53862886300624,29,0.059,0.0766,1,H,Urbain,non,3,68.0,7,7,15a34,Q002406,0,13.05
Q002407,E028,61,2,38.6,4.3216500348252405,18.46589501815525,30,0.058,0.0572,1,F,Urbain,non,1,70.0,7,3,15a34,Q002407,0,17.48
Q002408,E054,59,4,10.4,4.28549457370179,18.47561495589291,26,0.131,0.0204,1,H,Urbain,non,0,319.0,13,2,15a34,Q002408,1,49.02
Q002409,E035,77,5,32.2,4.398432174553563,18.67713125357707,39,0.386,0.0341,1,F,Rural,non,2,71.0,7,3,35plus,Q002409,0,29.33
Q002410,E002,85,3,29.9,4.400392017351482,18.581069701094307,32,0.109,0.0559,1,F,Rural,oui,0,396.0,9,8,15a34,Q002410,0,17.89
Q002411,E040,13,1,35.3,4.360352748480954,18.536058048875134,10,0.247,0.0653,1,F,Rural,non,1,32.0,17,3,moins15,Q002411,0,15.31
Q002412,E004,69,5,35.5,4.346844251457614,18.59799559434277,15,0.101,0.0708,1,F,Urbain,non,0,161.0,12,3,15a34,Q002412,0,14.12
Q002413,E070,5,2,37.4,4.397079826481911,18.62358203448874,12,0.043,0.0227,1,H,Rural,non,0,317.0,8,6,moins15,Q002413,0,44.05
Q002414,E046,62,1,26.2,4.395008985593852,18.61052658247421,30,0.314,0.0715,0,H,Urbain,oui,1,8.0,14,7,15a34,Q002414,1,13.99
Q002415,E028,51,2,21.6,4.310666018478603,18.540325337883832,33,0.307,0.0708,0,F,Urbain,non,2,132.0,14,4,15a34,Q002415,0,14.12
Q002416,E037,25,5,27.6,4.317574333959212,18.533306287607335,32,0.451,0.0671,1,F,Rural,non,0,24.0,11,3,15a34,Q002416,0,14.9
Q002417,E047,119,5,24.5,4.395327210394931,18.58979411529717,20,0.176,0.0584,0,F,Rural,non,3,52.0,14,4,15a34,Q002417,0,17.12
Q002418,E020,31,2,24.2,4.373527762964551,18.538228811755936,12,0.411,0.0601,1,H,Urbain,oui,1,637.0,18,7,moins15,Q002418,0,16.64
Q002419,E022,7,4,45.0,4.390411761141608,18.609932804293724,47,0.068,0.0365,1,H,Rural,non,1,57.0,13,2,35plus,Q002419,0,27.4
Q002420,E032,44,6,18.1,4.315303807629858,18.55560466627248,35,0.109,0.078,1,F,Urbain,non,1,447.0,12,7,15a34,Q002420,1,12.82
Q002421,E020,91,5,37.3,4.322416992893393,18.58967444746729,39,0.205,0.0426,1,H,Urbain,non,1,645.0,8,1,35plus,Q002421,0,23.47
Q002422,E057,2,5,40.3,4.383194442076204,18.601978106621473,45,0.194,0.0669,1,H,Urbain,non,1,237.0,7,6,35plus,Q002422,0,14.95
Q002423,E008,60,1,40.9,4.3259020423104975,18.48505337118543,0,0.188,0.0418,1,F,Rural,non,1,34.0,17,1,moins15,Q002423,0,23.92
Q002424,E062,51,2,35.9,4.284003002992592,18.557284901714656,31,0.24,0.0766,0,H,Urbain,non,1,572.0,14,1,15a34,Q002424,0,13.05
Q002425,E027,104,1,43.2,4.326659426224342,18.607414648457613,47,0.124,0.0636,1,H,Rural,oui,3,167.0,18,1,35plus,Q002425,0,15.72
Q002426,E043,1,6,46.5,4.349743076965673,18.50966463745868,10,0.126,0.0538,1,H,Urbain,non,1,22.0,10,1,moins15,Q002426,1,18.59
Q002427,E012,3,3,31.9,4.4450674499719,18.522603649345676,13,0.982,0.0248,1,F,Urbain,oui,1,79.0,17,6,moins15,Q002427,1,40.32
Q002428,E029,68,3,37.1,4.3180776825872105,18.610070783009917,13,0.171,0.0612,1,F,Rural,oui,1,65.0,17,1,moins15,Q002428,0,16.34
Q002429,E057,22,4,42.9,4.356915695377486,18.626395130441008,7,0.248,0.0287,1,H,Urbain,oui,3,212.0,11,4,moins15,Q002429,0,34.84
Q002430,E021,85,4,28.0,4.462146391192469,18.373921453345908,39,0.121,0.0485,1,F,Urbain,non,0,4.0,18,8,35plus,Q002430,0,20.62
Q002431,E010,34,1,32.3,4.305329628060526,18.609933848482047,33,0.094,0.0582,1,H,Rural,oui,1,490.0,7,5,15a34,Q002431,0,17.18
Q002432,E040,68,6,29.6,4.393024480270606,18.433757414193607,11,0.037,0.0782,1,H,Urbain,non,0,247.0,7,5,moins15,Q002432,0,12.79
Q002433,E013,5,3,37.2,4.32445118405213,18.54684376425449,3,0.234,0.0207,1,H,Urbain,non,0,686.0,7,7,moins15,Q002433,0,48.31
Q002434,E024,84,6,20.7,4.3612,18.5551,17,0.239,0.066,1,H,Urbain,non,0,213.0,9,7,15a34,Q002434,1,15.15
Q002435,E034,63,5,44.1,4.476732108237405,18.522622213757426,46,0.101,0.0762,1,H,Urbain,non,0,190.0,15,3,35plus,Q002435,0,13.12
Q002436,E043,1,5,37.7,4.399577499921117,18.555248248054802,12,0.077,0.0477,1,H,Urbain,non,1,14.0,11,7,moins15,Q002436,0,20.96
Q002437,E048,32,5,38.1,4.367592942239887,18.57653855631903,4,0.321,0.0631,1,F,Rural,non,1,31.0,7,1,moins15,Q002437,0,15.85
Q002438,E051,8,6,17.5,4.312443836491644,18.621470298333943,27,0.192,0.0723,0,F,Urbain,oui,0,1324.0,7,3,15a34,Q002438,0,13.83
Q002439,E064,6,2,26.7,4.351228959764129,18.482736412558165,10,0.371,0.0554,1,F,Urbain,non,1,300.0,10,8,moins15,Q002439,1,18.05
Q002440,E005,84,2,44.4,4.3317321177241705,18.607811878408807,55,0.313,0.0531,1,F,Urbain,non,0,150.0,13,3,35plus,Q002440,0,18.83
Q002441,E028,52,5,32.8,4.287472264832951,18.5361123943464,31,0.385,0.0392,0,H,Urbain,non,1,51.0,13,6,15a34,Q002441,0,25.51
Q002442,E001,97,2,21.9,4.253554012612218,18.537176745093927,23,0.216,0.0579,0,F,Rural,oui,1,145.0,7,6,15a34,Q002442,0,17.27
Q002443,E001,31,5,35.6,4.318476689912388,18.63502165537806,24,0.037,0.0597,0,H,Rural,non,2,798.0,14,1,15a34,Q002443,0,16.75
Q002444,E016,87,1,38.8,4.358422661598754,18.59212216090486,20,0.398,0.0639,1,F,Rural,oui,1,10.0,12,7,15a34,Q002444,0,15.65
Q002445,E045,74,6,37.7,4.41596591786486,18.46588381388088,22,0.167,0.0525,1,F,Urbain,non,1,49.0,18,7,15a34,Q002445,0,19.05
Q002446,E068,80,3,32.9,4.323090540409274,18.546083372924308,65,0.11,0.071,1,F,Urbain,non,0,350.0,12,3,35plus,Q002446,0,14.08
Q002447,E059,100,1,41.9,4.369580734554751,18.51261454802362,43,0.104,0.0185,1,F,Rural,non,1,38.0,7,8,35plus,Q002447,0,54.05
Q002448,E049,85,4,29.1,4.274940359150607,18.528268309360442,26,0.129,0.0621,0,H,Rural,oui,1,780.0,13,6,15a34,Q002448,0,16.1
Q002449,E059,90,2,37.8,4.319979891801151,18.543428631460124,32,0.145,0.0301,1,H,Urbain,non,1,179.0,7,4,15a34,Q002449,0,33.22
Q002450,E013,89,2,34.9,4.2376335249496,18.573161728939056,18,0.213,0.0303,1,F,Rural,non,1,999.0,13,3,15a34,Q002450,0,33.0
Q002451,E063,54,3,33.1,4.471706211943883,18.487233631947245,44,0.108,0.0769,1,F,Rural,non,1,48.0,17,5,35plus,Q002451,0,13.0
Q002452,E067,87,4,31.3,4.369899609389782,18.53891238420631,0,0.312,0.0446,1,F,Urbain,non,1,646.0,14,1,moins15,Q002452,0,22.42
Q002453,E008,102,1,31.6,4.3683205715634905,18.530264689702065,20,0.234,0.017,1,F,Urbain,non,1,572.0,14,3,15a34,Q002453,0,58.82
Q002454,E036,89,1,34.2,4.3867609842002695,18.56920785933414,12,0.354,0.0798,1,F,Urbain,non,0,340.0,10,8,moins15,Q002454,0,12.53
Q002455,E063,73,3,11.7,4.486617861699798,18.54735146804833,41,0.064,0.025,1,F,Urbain,non,2,8.0,12,1,35plus,Q002455,1,40.0
Q002456,E036,9,3,39.1,4.338236292733266,18.59688798656039,28,0.227,0.0783,1,H,Urbain,oui,1,563.0,12,2,15a34,Q002456,0,12.77
Q002457,E064,53,4,30.2,4.310961280326071,18.562929276392488,1,0.143,0.0618,1,H,Urbain,oui,0,511.0,8,1,moins15,Q002457,0,16.18
Q002458,E071,8,5,45.0,4.460009073826981,18.580163919417057,26,0.094,0.0547,1,H,Rural,non,1,44.0,12,5,15a34,Q002458,0,18.28
Q002459,E036,13,4,29.9,4.29845569932325,18.56164493376123,27,0.21,0.0671,1,F,Urbain,oui,3,509.0,11,7,15a34,Q002459,0,14.9
Q002460,E005,44,1,12.1,4.424906356657694,18.492522447249556,49,0.123,0.049,1,F,Rural,non,1,121.0,17,5,35plus,Q002460,1,20.41
Q002461,E026,56,6,40.7,4.3563090213797695,18.53126590706137,31,0.191,0.0223,1,H,Rural,oui,0,284.0,13,7,15a34,Q002461,0,44.84
Q002462,E017,64,5,35.2,4.381667360331574,18.51656261653687,26,0.437,0.0663,1,F,Urbain,oui,1,178.0,14,5,15a34,Q002462,0,15.08
Q002463,E036,109,1,34.5,4.288164347835515,18.587944506589203,28,0.306,0.0402,1,H,Rural,non,2,159.0,13,5,15a34,Q002463,0,24.88
Q002464,E044,92,5,28.9,4.489678835812396,18.59257433892528,0,0.94,0.0378,1,F,Urbain,non,0,2.0,12,1,moins15,Q002464,1,26.46
